race,stage_number,classification_type,rank,rider_name,rider_slug,rider_url,bib,team_name,team_slug,team_url,time,gap,points,bonus,source_url
La Vuelta,2,classification_2,36,B. TULETT,ben-tulett,https://www.lavuelta.es/en/rider/17/team-visma-lease-a-bike/ben-tulett,36,17,,,TEAM VISMA | LEASE A BIKE,03h 47' 47'',+ 00h 00' 33'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,37,G. SILVA COUSSAN,guillermo-thomas-silva-coussan,https://www.lavuelta.es/en/rider/141/caja-rural-seguros-rga/guillermo-thomas-silva-coussan,37,141,,,CAJA RURAL-SEGUROS RGA,03h 47' 47'',+ 00h 00' 33'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,38,S. CARR,simon-carr,https://www.lavuelta.es/en/rider/174/cofidis/simon-carr,38,174,,,COFIDIS,03h 47' 47'',+ 00h 00' 33'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,39,C. HARPER,christopher-harper,https://www.lavuelta.es/en/rider/156/team-jayco-alula/christopher-harper,39,156,,,TEAM JAYCO ALULA,03h 47' 47'',+ 00h 00' 33'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,40,L. BISIAUX,leo-bisiaux,https://www.lavuelta.es/en/rider/93/decathlon-ag2r-la-mondiale-team/leo-bisiaux,40,93,,,DECATHLON AG2R LA MONDIALE TEAM,03h 47' 47'',+ 00h 00' 33'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,41,G. ALEOTTI,giovanni-aleotti,https://www.lavuelta.es/en/rider/42/red-bull-bora-hansgrohe/giovanni-aleotti,41,42,,,RED BULL - BORA - HANSGROHE,03h 47' 47'',+ 00h 00' 33'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,42,A. BALDERSTONE ROUMENS,abel-balderstone-roumens,https://www.lavuelta.es/en/rider/142/caja-rural-seguros-rga/abel-balderstone-roumens,42,142,,,CAJA RURAL-SEGUROS RGA,03h 47' 47'',+ 00h 00' 33'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,43,M. APARICIO MUÑOZ,mario-aparicio-munoz,https://www.lavuelta.es/en/rider/211/burgos-burpellet-bh/mario-aparicio-munoz,43,211,,,BURGOS-BURPELLET-BH,03h 47' 47'',+ 00h 00' 33'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,44,L. MEINTJES,louis-meintjes,https://www.lavuelta.es/en/rider/185/intermarche-wanty/louis-meintjes,44,185,,,INTERMARCHÉ - WANTY,03h 47' 47'',+ 00h 00' 33'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,45,A. MOLENAAR,alex-molenaar,https://www.lavuelta.es/en/rider/146/caja-rural-seguros-rga/alex-molenaar,45,146,,,CAJA RURAL-SEGUROS RGA,03h 47' 53'',+ 00h 00' 39'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,46,B. ARMIRAIL,bruno-armirail,https://www.lavuelta.es/en/rider/92/decathlon-ag2r-la-mondiale-team/bruno-armirail,46,92,,,DECATHLON AG2R LA MONDIALE TEAM,03h 47' 53'',+ 00h 00' 39'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,47,S. DE PESTEL,sander-de-pestel,https://www.lavuelta.es/en/rider/94/decathlon-ag2r-la-mondiale-team/sander-de-pestel,47,94,,,DECATHLON AG2R LA MONDIALE TEAM,03h 47' 53'',+ 00h 00' 39'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,48,L. VERVAEKE,louis-vervaeke,https://www.lavuelta.es/en/rider/57/soudal-quick-step/louis-vervaeke,48,57,,,SOUDAL QUICK-STEP,03h 47' 53'',+ 00h 00' 39'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,49,M. BELOKI,markel-beloki-fernandez,https://www.lavuelta.es/en/rider/82/ef-education-easypost/markel-beloki-fernandez,49,82,,,EF EDUCATION - EASYPOST,03h 48' 03'',+ 00h 00' 49'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,50,J. HERRADA,jesus-herrada,https://www.lavuelta.es/en/rider/176/cofidis/jesus-herrada,50,176,,,COFIDIS,03h 48' 03'',+ 00h 00' 49'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,51,J. CHAVES,jhoan-esteban-chaves-rubio,https://www.lavuelta.es/en/rider/81/ef-education-easypost/jhoan-esteban-chaves-rubio,51,81,,,EF EDUCATION - EASYPOST,03h 48' 03'',+ 00h 00' 49'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,52,W. POELS,wout-poels,https://www.lavuelta.es/en/rider/127/xds-astana-team/wout-poels,52,127,,,XDS ASTANA TEAM,03h 48' 06'',+ 00h 00' 52'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,53,J. GUARDEÑO ROMA,jaume-guardeno-roma,https://www.lavuelta.es/en/rider/145/caja-rural-seguros-rga/jaume-guardeno-roma,53,145,,,CAJA RURAL-SEGUROS RGA,03h 48' 09'',+ 00h 00' 55'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,54,A. RYAN,archie-ryan,https://www.lavuelta.es/en/rider/86/ef-education-easypost/archie-ryan,54,86,,,EF EDUCATION - EASYPOST,03h 48' 12'',+ 00h 00' 58'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,55,L. CRAPS,lars-craps,https://www.lavuelta.es/en/rider/201/lotto/lars-craps,55,201,,,LOTTO,03h 48' 14'',+ 00h 01' 00'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,56,R. GARCIA PIERNA,raul-garcia-pierna,https://www.lavuelta.es/en/rider/161/arkea-b-b-hotels/raul-garcia-pierna,56,161,,,ARKEA-B&B HOTELS,03h 48' 22'',+ 00h 01' 08'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,57,L. VERGALLITO,luca-vergallito,https://www.lavuelta.es/en/rider/78/alpecin-deceuninck/luca-vergallito,57,78,,,ALPECIN-DECEUNINCK,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,58,G. MARTINEZ HUERTAS,guillermo-juan-martinez-huertas,https://www.lavuelta.es/en/rider/195/team-picnic-postnl/guillermo-juan-martinez-huertas,58,195,,,TEAM PICNIC POSTNL,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,59,C. BRAZ AFONSO,clement-braz-afonso,https://www.lavuelta.es/en/rider/131/groupama-fdj/clement-braz-afonso,59,131,,,GROUPAMA-FDJ,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,60,B. ROLLAND,brieuc-rolland,https://www.lavuelta.es/en/rider/137/groupama-fdj/brieuc-rolland,60,137,,,GROUPAMA-FDJ,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,61,J. FAURA ASENSIO,jose-luis-faura-asensio,https://www.lavuelta.es/en/rider/214/burgos-burpellet-bh/jose-luis-faura-asensio,61,214,,,BURGOS-BURPELLET-BH,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,62,R. MOLARD,rudy-molard,https://www.lavuelta.es/en/rider/136/groupama-fdj/rudy-molard,62,136,,,GROUPAMA-FDJ,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,63,M. KWIATKOWSKI,michal-kwiatkowski,https://www.lavuelta.es/en/rider/65/ineos-grenadiers/michal-kwiatkowski,63,65,,,INEOS GRENADIERS,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,64,M. VANSEVENANT,mauri-vansevenant,https://www.lavuelta.es/en/rider/56/soudal-quick-step/mauri-vansevenant,64,56,,,SOUDAL QUICK-STEP,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,65,E. DUNBAR,edward-dunbar,https://www.lavuelta.es/en/rider/153/team-jayco-alula/edward-dunbar,65,153,,,TEAM JAYCO ALULA,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,66,S. SAMITIER SAMITIER,sergio-samitier-samitier,https://www.lavuelta.es/en/rider/172/cofidis/sergio-samitier-samitier,66,172,,,COFIDIS,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,67,N. CONCI,nicola-conci,https://www.lavuelta.es/en/rider/122/xds-astana-team/nicola-conci,67,122,,,XDS ASTANA TEAM,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,68,P. CASTRILLO ZAPATER,pablo-castrillo-zapater,https://www.lavuelta.es/en/rider/34/movistar-team/pablo-castrillo-zapater,68,34,,,MOVISTAR TEAM,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,69,O. AULAR SANABRIA,orluis-alberto-aular-sanabria,https://www.lavuelta.es/en/rider/32/movistar-team/orluis-alberto-aular-sanabria,69,32,,,MOVISTAR TEAM,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,70,S. QUINN,sean-quinn,https://www.lavuelta.es/en/rider/85/ef-education-easypost/sean-quinn,70,85,,,EF EDUCATION - EASYPOST,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,71,S. HIGUITA,sergio-andres-higuita-garcia,https://www.lavuelta.es/en/rider/124/xds-astana-team/sergio-andres-higuita-garcia,71,124,,,XDS ASTANA TEAM,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,72,A. BAGIOLI,andrea-bagioli,https://www.lavuelta.es/en/rider/21/lidl-trek/andrea-bagioli,72,21,,,LIDL-TREK,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,73,M. SCHACHMANN,maximilian-schachmann,https://www.lavuelta.es/en/rider/55/soudal-quick-step/maximilian-schachmann,73,55,,,SOUDAL QUICK-STEP,03h 48' 24'',+ 00h 01' 10'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,74,K. BONNEU,kamiel-bonneu,https://www.lavuelta.es/en/rider/182/intermarche-wanty/kamiel-bonneu,74,182,,,INTERMARCHÉ - WANTY,03h 48' 37'',+ 00h 01' 23'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,75,J. SHAW,james-shaw,https://www.lavuelta.es/en/rider/87/ef-education-easypost/james-shaw,75,87,,,EF EDUCATION - EASYPOST,03h 48' 43'',+ 00h 01' 29'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,76,D. DE LA CRUZ,david-de-la-cruz-melgarejo,https://www.lavuelta.es/en/rider/112/q36-5-pro-cycling-team/david-de-la-cruz-melgarejo,76,112,,,Q36.5 PRO CYCLING TEAM,03h 48' 43'',+ 00h 01' 29'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,77,G. BENNETT,george-bennett,https://www.lavuelta.es/en/rider/221/israel-premier-tech/george-bennett,77,221,,,ISRAEL - PREMIER TECH,03h 48' 43'',+ 00h 01' 29'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,78,E. BUCHMANN,emanuel-buchmann,https://www.lavuelta.es/en/rider/171/cofidis/emanuel-buchmann,78,171,,,COFIDIS,03h 48' 43'',+ 00h 01' 29'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,79,F. MASNADA,fausto-masnada,https://www.lavuelta.es/en/rider/126/xds-astana-team/fausto-masnada,79,126,,,XDS ASTANA TEAM,03h 48' 43'',+ 00h 01' 29'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,80,J. BERNARD,julien-bernard,https://www.lavuelta.es/en/rider/22/lidl-trek/julien-bernard,80,22,,,LIDL-TREK,03h 48' 48'',+ 00h 01' 34'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,81,B. RIVERA VARGAS,brandon-smith-rivera-vargas,https://www.lavuelta.es/en/rider/67/ineos-grenadiers/brandon-smith-rivera-vargas,81,67,,,INEOS GRENADIERS,03h 48' 50'',+ 00h 01' 36'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,82,C. SCOTSON,callum-scotson,https://www.lavuelta.es/en/rider/97/decathlon-ag2r-la-mondiale-team/callum-scotson,82,97,,,DECATHLON AG2R LA MONDIALE TEAM,03h 48' 50'',+ 00h 01' 36'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,83,D. HOWSON,damien-craig-howson,https://www.lavuelta.es/en/rider/115/q36-5-pro-cycling-team/damien-craig-howson,83,115,,,Q36.5 PRO CYCLING TEAM,03h 49' 05'',+ 00h 01' 51'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,84,L. NERURKAR,lukas-nerurkar,https://www.lavuelta.es/en/rider/84/ef-education-easypost/lukas-nerurkar,84,84,,,EF EDUCATION - EASYPOST,03h 49' 07'',+ 00h 01' 53'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,85,G. GAROFOLI,gianmarco-garofoli,https://www.lavuelta.es/en/rider/58/soudal-quick-step/gianmarco-garofoli,85,58,,,SOUDAL QUICK-STEP,03h 49' 32'',+ 00h 02' 18'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,86,A. VERRE,alessandro-verre,https://www.lavuelta.es/en/rider/167/arkea-b-b-hotels/alessandro-verre,86,167,,,ARKEA-B&B HOTELS,03h 49' 32'',+ 00h 02' 18'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,87,C. CANAL BLANCO,carlos-canal-blanco,https://www.lavuelta.es/en/rider/33/movistar-team/carlos-canal-blanco,87,33,,,MOVISTAR TEAM,03h 49' 58'',+ 00h 02' 44'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,88,W. KELDERMAN,wilco-kelderman,https://www.lavuelta.es/en/rider/15/team-visma-lease-a-bike/wilco-kelderman,88,15,,,TEAM VISMA | LEASE A BIKE,03h 50' 04'',+ 00h 02' 50'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,89,J. STAUNE-MITTET,johannes-staune-mittet,https://www.lavuelta.es/en/rider/98/decathlon-ag2r-la-mondiale-team/johannes-staune-mittet,89,98,,,DECATHLON AG2R LA MONDIALE TEAM,03h 50' 04'',+ 00h 02' 50'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,90,N. PETERS,nans-peters,https://www.lavuelta.es/en/rider/96/decathlon-ag2r-la-mondiale-team/nans-peters,90,96,,,DECATHLON AG2R LA MONDIALE TEAM,03h 50' 04'',+ 00h 02' 50'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,91,P. OURSELIN,paul-ourselin,https://www.lavuelta.es/en/rider/178/cofidis/paul-ourselin,91,178,,,COFIDIS,03h 50' 04'',+ 00h 02' 50'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,92,S. PETILLI,simone-petilli,https://www.lavuelta.es/en/rider/186/intermarche-wanty/simone-petilli,92,186,,,INTERMARCHÉ - WANTY,03h 50' 04'',+ 00h 02' 50'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,93,B. ZWIEHOFF,ben-zwiehoff,https://www.lavuelta.es/en/rider/48/red-bull-bora-hansgrohe/ben-zwiehoff,93,48,,,RED BULL - BORA - HANSGROHE,03h 50' 29'',+ 00h 03' 15'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,94,F. GROSSSCHARTNER,felix-grossschartner,https://www.lavuelta.es/en/rider/4/uae-team-emirates-xrg/felix-grossschartner,94,4,,,UAE TEAM EMIRATES XRG,03h 50' 29'',+ 00h 03' 15'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,95,M. SHEFFIELD,magnus-sheffield,https://www.lavuelta.es/en/rider/61/ineos-grenadiers/magnus-sheffield,95,61,,,INEOS GRENADIERS,03h 50' 48'',+ 00h 03' 34'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,96,X. PICKERING,xavier-finlay-xavier-pickering,https://www.lavuelta.es/en/rider/107/bahrain-victorious/xavier-finlay-xavier-pickering,96,107,,,BAHRAIN VICTORIOUS,03h 50' 48'',+ 00h 03' 34'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,97,J. VAN DER LEE,jardi-christiaan-van-der-lee,https://www.lavuelta.es/en/rider/88/ef-education-easypost/jardi-christiaan-van-der-lee,97,88,,,EF EDUCATION - EASYPOST,03h 51' 20'',+ 00h 04' 06'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,98,O. KNIGHT,oliver-knight,https://www.lavuelta.es/en/rider/177/cofidis/oliver-knight,98,177,,,COFIDIS,03h 51' 25'',+ 00h 04' 11'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,99,P-A. CÔTÉ,pier-andre-cote,https://www.lavuelta.es/en/rider/222/israel-premier-tech/pier-andre-cote,99,222,,,ISRAEL - PREMIER TECH,03h 51' 32'',+ 00h 04' 18'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,100,J. VINE,jay-vine,https://www.lavuelta.es/en/rider/8/uae-team-emirates-xrg/jay-vine,100,8,,,UAE TEAM EMIRATES XRG,03h 51' 36'',+ 00h 04' 22'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,101,N. DENZ,nico-denz,https://www.lavuelta.es/en/rider/43/red-bull-bora-hansgrohe/nico-denz,101,43,,,RED BULL - BORA - HANSGROHE,03h 52' 12'',+ 00h 04' 58'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,102,C. HAMILTON,christopher-hamilton,https://www.lavuelta.es/en/rider/192/team-picnic-postnl/christopher-hamilton,102,192,,,TEAM PICNIC POSTNL,03h 52' 12'',+ 00h 04' 58'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,103,S. KÜNG,stefan-kueng,https://www.lavuelta.es/en/rider/138/groupama-fdj/stefan-kueng,103,138,,,GROUPAMA-FDJ,03h 52' 26'',+ 00h 05' 12'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,104,D. DE POOTER,dries-de-pooter,https://www.lavuelta.es/en/rider/183/intermarche-wanty/dries-de-pooter,104,183,,,INTERMARCHÉ - WANTY,03h 52' 40'',+ 00h 05' 26'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,105,L. VAN BOVEN,luca-van-boven,https://www.lavuelta.es/en/rider/188/intermarche-wanty/luca-van-boven,105,188,,,INTERMARCHÉ - WANTY,03h 52' 40'',+ 00h 05' 26'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,106,J. LABROSSE,jordan-labrosse,https://www.lavuelta.es/en/rider/95/decathlon-ag2r-la-mondiale-team/jordan-labrosse,106,95,,,DECATHLON AG2R LA MONDIALE TEAM,03h 52' 40'',+ 00h 05' 26'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,107,F. BARCELO ARAGON,fernando-barcelo-aragon,https://www.lavuelta.es/en/rider/143/caja-rural-seguros-rga/fernando-barcelo-aragon,107,143,,,CAJA RURAL-SEGUROS RGA,03h 52' 40'',+ 00h 05' 26'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,108,G. LEEMREIZE,gijs-leemreize,https://www.lavuelta.es/en/rider/194/team-picnic-postnl/gijs-leemreize,108,194,,,TEAM PICNIC POSTNL,03h 52' 40'',+ 00h 05' 26'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,109,K. BOUWMAN,koen-bouwman,https://www.lavuelta.es/en/rider/152/team-jayco-alula/koen-bouwman,109,152,,,TEAM JAYCO ALULA,03h 52' 40'',+ 00h 05' 26'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,110,K. O’BRIEN,kelland-o-brien,https://www.lavuelta.es/en/rider/158/team-jayco-alula/kelland-o-brien,110,158,,,TEAM JAYCO ALULA,03h 52' 40'',+ 00h 05' 26'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,111,M. HEßMANN,michel-hessmann,https://www.lavuelta.es/en/rider/37/movistar-team/michel-hessmann,111,37,,,MOVISTAR TEAM,03h 52' 43'',+ 00h 05' 29'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,112,V. CAMPENAERTS,victor-campenaerts,https://www.lavuelta.es/en/rider/13/team-visma-lease-a-bike/victor-campenaerts,112,13,,,TEAM VISMA | LEASE A BIKE,03h 53' 19'',+ 00h 06' 05'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,113,J. HAIG,jack-haig,https://www.lavuelta.es/en/rider/105/bahrain-victorious/jack-haig,113,105,,,BAHRAIN VICTORIOUS,03h 53' 19'',+ 00h 06' 05'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,114,J. WILSLY,gregaard-jonas-wilsly,https://www.lavuelta.es/en/rider/208/lotto/gregaard-jonas-wilsly,114,208,,,LOTTO,03h 53' 19'',+ 00h 06' 05'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,115,C. VERONA,carlos-verona-quintanilla,https://www.lavuelta.es/en/rider/28/lidl-trek/carlos-verona-quintanilla,115,28,,,LIDL-TREK,03h 53' 19'',+ 00h 06' 05'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,116,B. JUNGELS,bob-jungels,https://www.lavuelta.es/en/rider/64/ineos-grenadiers/bob-jungels,116,64,,,INEOS GRENADIERS,03h 53' 19'',+ 00h 06' 05'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,117,V. GUERNALEC,victor-guernalec,https://www.lavuelta.es/en/rider/163/arkea-b-b-hotels/victor-guernalec,117,163,,,ARKEA-B&B HOTELS,03h 53' 19'',+ 00h 06' 05'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,118,T. GRUEL,thibaud-gruel,https://www.lavuelta.es/en/rider/134/groupama-fdj/thibaud-gruel,118,134,,,GROUPAMA-FDJ,03h 53' 19'',+ 00h 06' 05'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,119,M. PEDERSEN,mads-pedersen,https://www.lavuelta.es/en/rider/27/lidl-trek/mads-pedersen,119,27,,,LIDL-TREK,03h 53' 19'',+ 00h 06' 05'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,120,R. ERMAKOV,roman-ermakov,https://www.lavuelta.es/en/rider/104/bahrain-victorious/roman-ermakov,120,104,,,BAHRAIN VICTORIOUS,03h 53' 19'',+ 00h 06' 05'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,121,C. JUUL-JENSEN,juul-christopher-jensen,https://www.lavuelta.es/en/rider/157/team-jayco-alula/juul-christopher-jensen,121,157,,,TEAM JAYCO ALULA,03h 53' 19'',+ 00h 06' 05'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,122,A. FAGUNDEZ LIMA,antonio-eric-fagundez-lima,https://www.lavuelta.es/en/rider/213/burgos-burpellet-bh/antonio-eric-fagundez-lima,122,213,,,BURGOS-BURPELLET-BH,03h 53' 25'',+ 00h 06' 11'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,123,E. SEPULVEDA,eduardo-sepulveda,https://www.lavuelta.es/en/rider/205/lotto/eduardo-sepulveda,123,205,,,LOTTO,03h 53' 47'',+ 00h 06' 33'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,124,J. RICKAERT,jonas-rickaert,https://www.lavuelta.es/en/rider/76/alpecin-deceuninck/jonas-rickaert,124,76,,,ALPECIN-DECEUNINCK,03h 54' 12'',+ 00h 06' 58'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,125,P. GAMPER,patrick-gamper,https://www.lavuelta.es/en/rider/155/team-jayco-alula/patrick-gamper,125,155,,,TEAM JAYCO ALULA,03h 54' 12'',+ 00h 06' 58'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,126,D. SMITH,dion-allan-smith,https://www.lavuelta.es/en/rider/187/intermarche-wanty/dion-allan-smith,126,187,,,INTERMARCHÉ - WANTY,03h 54' 14'',+ 00h 07' 00'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,127,I. GARCIA CORTINA,ivan-garcia-cortina,https://www.lavuelta.es/en/rider/36/movistar-team/ivan-garcia-cortina,127,36,,,MOVISTAR TEAM,03h 54' 14'',+ 00h 07' 00'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,128,D. VAN BAARLE,dylan-van-baarle,https://www.lavuelta.es/en/rider/18/team-visma-lease-a-bike/dylan-van-baarle,128,18,,,TEAM VISMA | LEASE A BIKE,03h 54' 14'',+ 00h 07' 00'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,129,J. BOU COMPANY,joan-bou-company,https://www.lavuelta.es/en/rider/144/caja-rural-seguros-rga/joan-bou-company,129,144,,,CAJA RURAL-SEGUROS RGA,03h 54' 14'',+ 00h 07' 00'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,130,R. CAVAGNA,remi-cavagna,https://www.lavuelta.es/en/rider/132/groupama-fdj/remi-cavagna,130,132,,,GROUPAMA-FDJ,03h 54' 14'',+ 00h 07' 00'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,131,P. REINDERINK,pepijn-reinderink,https://www.lavuelta.es/en/rider/54/soudal-quick-step/pepijn-reinderink,131,54,,,SOUDAL QUICK-STEP,03h 54' 33'',+ 00h 07' 19'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,132,M. CAMPRUBI PIJUAN,marcel-camprubi-pijuan,https://www.lavuelta.es/en/rider/118/q36-5-pro-cycling-team/marcel-camprubi-pijuan,132,118,,,Q36.5 PRO CYCLING TEAM,03h 55' 05'',+ 00h 07' 51'',-,https://www.lavuelta.es/en/rankings/stage-2
La Vuelta,2,classification_2,133,H. DE LA CALLE ARANGO,hugo-de-la-calle-arango,https://www.lavuelta.es/en/rider/215/burgos-burpellet-bh/hugo-de-la-calle-arango,133,215,,,BURGOS-BURPELLET-BH,03h 55' 05'',+ 00h 07' 51'',-,https://www.lavuelta.es/en/rankings/stage-2
